Source,Target,Type
514,281,Directed
514,166,Directed
515,275,Directed
516,277,Directed
517,515,Directed
518,483,Directed
519,553,Directed
520,330,Directed
520,44,Directed
520,599,Directed
520,519,Directed
520,441,Directed
520,498,Directed
520,99,Directed
520,627,Directed
521,134,Directed
522,498,Directed
523,498,Directed
524,125,Directed
524,519,Directed
524,553,Directed
525,135,Directed
525,519,Directed
525,553,Directed
526,162,Directed
526,519,Directed
526,553,Directed
527,163,Directed
527,519,Directed
527,553,Directed
528,599,Directed
528,519,Directed
528,553,Directed
531,506,Directed
534,134,Directed
535,537,Directed
535,441,Directed
535,519,Directed
535,553,Directed
536,44,Directed
537,519,Directed
537,553,Directed
538,44,Directed
539,498,Directed
540,44,Directed
541,174,Directed
542,44,Directed
543,134,Directed
544,287,Directed
545,277,Directed
546,275,Directed
548,549,Directed
548,441,Directed
548,519,Directed
548,553,Directed
549,283,Directed
549,519,Directed
549,553,Directed
550,281,Directed
551,549,Directed
551,599,Directed
551,519,Directed
551,553,Directed
552,551,Directed
552,627,Directed
552,599,Directed
552,519,Directed
552,553,Directed
555,553,Directed
555,554,Directed
556,560,Directed
557,161,Directed
559,122,Directed
560,554,Directed
564,275,Directed
564,553,Directed
565,287,Directed
567,554,Directed
568,284,Directed
569,474,Directed
569,168,Directed
570,460,Directed
571,576,Directed
571,44,Directed
571,325,Directed
573,576,Directed
573,44,Directed
573,325,Directed
574,576,Directed
574,44,Directed
574,325,Directed
576,44,Directed
576,325,Directed
577,576,Directed
577,44,Directed
577,325,Directed
578,44,Directed
583,309,Directed
583,166,Directed
583,349,Directed
583,316,Directed
583,310,Directed
583,332,Directed
583,333,Directed
584,325,Directed
584,702,Directed
584,703,Directed
584,326,Directed
585,121,Directed
586,332,Directed
586,316,Directed
586,349,Directed
586,333,Directed
587,350,Directed
587,702,Directed
587,349,Directed
587,351,Directed
587,325,Directed
588,353,Directed
588,702,Directed
588,349,Directed
588,351,Directed
588,325,Directed
589,322,Directed
590,316,Directed
590,702,Directed
590,325,Directed
591,122,Directed
592,350,Directed
592,702,Directed
592,349,Directed
592,351,Directed
592,325,Directed
593,371,Directed
593,702,Directed
593,372,Directed
593,349,Directed
593,351,Directed
593,325,Directed
594,576,Directed
594,44,Directed
594,325,Directed
595,576,Directed
595,44,Directed
595,325,Directed
599,519,Directed
599,553,Directed
600,613,Directed
600,65,Directed
600,349,Directed
601,613,Directed
601,349,Directed
602,613,Directed
602,349,Directed
603,613,Directed
603,349,Directed
604,702,Directed
605,702,Directed
607,171,Directed
609,121,Directed
611,702,Directed
613,349,Directed
614,325,Directed
614,702,Directed
614,703,Directed
614,326,Directed
615,703,Directed
616,332,Directed
616,316,Directed
616,349,Directed
616,333,Directed
617,316,Directed
617,702,Directed
617,325,Directed
618,349,Directed
618,702,Directed
618,351,Directed
618,325,Directed
619,621,Directed
622,621,Directed
623,621,Directed
624,621,Directed
625,621,Directed
626,621,Directed
627,599,Directed
627,519,Directed
627,553,Directed
628,632,Directed
628,686,Directed
630,656,Directed
631,657,Directed
632,686,Directed
635,687,Directed
636,661,Directed
637,506,Directed
639,122,Directed
640,134,Directed
642,65,Directed
644,65,Directed
645,65,Directed
646,122,Directed
647,661,Directed
648,506,Directed
649,661,Directed
650,702,Directed
651,660,Directed
652,506,Directed
655,282,Directed
656,661,Directed
657,506,Directed
659,661,Directed
662,660,Directed
666,676,Directed
667,681,Directed
668,277,Directed
669,282,Directed
670,673,Directed
671,277,Directed
672,676,Directed
672,166,Directed
673,679,Directed
674,673,Directed
675,677,Directed
675,441,Directed
675,519,Directed
675,553,Directed
676,679,Directed
677,679,Directed
677,519,Directed
677,553,Directed
678,673,Directed
678,553,Directed
680,674,Directed
681,673,Directed
682,677,Directed
682,599,Directed
682,519,Directed
682,553,Directed
683,676,Directed
684,681,Directed
685,682,Directed
685,627,Directed
685,519,Directed
685,553,Directed
688,687,Directed
688,686,Directed
689,687,Directed
690,689,Directed
691,686,Directed
692,44,Directed
693,174,Directed
694,325,Directed
694,703,Directed
694,702,Directed
694,326,Directed
695,121,Directed
696,694,Directed
696,703,Directed
696,325,Directed
696,702,Directed
696,326,Directed
697,628,Directed
697,686,Directed
698,99,Directed
699,163,Directed
699,519,Directed
699,553,Directed
700,126,Directed
701,131,Directed
703,702,Directed
704,576,Directed
704,44,Directed
704,325,Directed
710,734,Directed
710,743,Directed
710,709,Directed
710,707,Directed
710,708,Directed
711,734,Directed
712,709,Directed
713,709,Directed
714,734,Directed
715,734,Directed
716,707,Directed
717,708,Directed
718,734,Directed
718,743,Directed
718,737,Directed
719,734,Directed
720,734,Directed
721,743,Directed
722,734,Directed
726,734,Directed
727,734,Directed
728,734,Directed
730,734,Directed
730,743,Directed
730,709,Directed
730,737,Directed
731,734,Directed
732,743,Directed
739,736,Directed
745,734,Directed
745,737,Directed
746,734,Directed
749,750,Directed
751,325,Directed
786,804,Directed
787,81,Directed
787,82,Directed
788,799,Directed
788,82,Directed
793,81,Directed
793,82,Directed
794,799,Directed
794,82,Directed
798,791,Directed
798,823,Directed
799,81,Directed
799,82,Directed
801,82,Directed
804,823,Directed
807,833,Directed
808,286,Directed
809,285,Directed
810,809,Directed
810,823,Directed
811,285,Directed
811,81,Directed
811,82,Directed
812,44,Directed
812,823,Directed
812,835,Directed
812,804,Directed
813,835,Directed
814,44,Directed
815,44,Directed
816,44,Directed
816,823,Directed
818,798,Directed
820,809,Directed
820,823,Directed
822,786,Directed
824,823,Directed
828,833,Directed
836,798,Directed
