Source,Target,Type
66,218,Directed
66,207,Directed
67,30,Directed
67,29,Directed
70,61,Directed
71,24,Directed
71,168,Directed
72,73,Directed
74,75,Directed
75,61,Directed
78,89,Directed
78,21,Directed
78,82,Directed
79,89,Directed
79,244,Directed
79,80,Directed
79,82,Directed
80,89,Directed
80,82,Directed
81,160,Directed
81,89,Directed
81,85,Directed
81,161,Directed
82,85,Directed
82,27,Directed
82,89,Directed
82,29,Directed
82,21,Directed
83,228,Directed
83,189,Directed
84,27,Directed
84,160,Directed
84,24,Directed
84,273,Directed
84,99,Directed
84,29,Directed
84,91,Directed
84,33,Directed
84,79,Directed
84,78,Directed
84,21,Directed
84,95,Directed
84,100,Directed
84,93,Directed
84,182,Directed
84,32,Directed
84,72,Directed
84,18,Directed
84,30,Directed
85,29,Directed
85,27,Directed
85,21,Directed
86,97,Directed
86,84,Directed
88,89,Directed
88,82,Directed
90,85,Directed
91,160,Directed
93,29,Directed
94,29,Directed
95,89,Directed
95,21,Directed
95,82,Directed
96,89,Directed
96,82,Directed
99,29,Directed
100,89,Directed
100,82,Directed
102,162,Directed
102,168,Directed
102,160,Directed
102,273,Directed
102,158,Directed
102,203,Directed
102,197,Directed
102,207,Directed
102,210,Directed
102,216,Directed
102,213,Directed
103,162,Directed
103,168,Directed
103,158,Directed
103,160,Directed
103,273,Directed
103,203,Directed
103,197,Directed
103,207,Directed
103,210,Directed
103,216,Directed
103,213,Directed
104,236,Directed
104,162,Directed
104,160,Directed
104,161,Directed
104,152,Directed
104,169,Directed
104,175,Directed
104,168,Directed
104,273,Directed
105,106,Directed
105,189,Directed
105,203,Directed
105,162,Directed
105,210,Directed
105,218,Directed
105,207,Directed
106,197,Directed
106,189,Directed
106,203,Directed
106,162,Directed
106,210,Directed
106,218,Directed
106,207,Directed
112,186,Directed
112,228,Directed
113,173,Directed
113,228,Directed
114,236,Directed
114,189,Directed
114,161,Directed
114,152,Directed
114,169,Directed
114,175,Directed
114,168,Directed
114,160,Directed
114,273,Directed
114,162,Directed
115,128,Directed
116,118,Directed
116,189,Directed
116,203,Directed
116,168,Directed
116,221,Directed
116,207,Directed
117,186,Directed
118,200,Directed
118,189,Directed
118,203,Directed
118,168,Directed
118,221,Directed
118,207,Directed
120,119,Directed
121,119,Directed
122,119,Directed
123,119,Directed
127,126,Directed
130,162,Directed
137,189,Directed
138,140,Directed
139,141,Directed
150,154,Directed
153,173,Directed
155,178,Directed
155,175,Directed
156,211,Directed
158,159,Directed
160,161,Directed
162,168,Directed
162,273,Directed
162,160,Directed
162,158,Directed
162,203,Directed
162,197,Directed
162,207,Directed
162,210,Directed
162,216,Directed
162,213,Directed
163,211,Directed
164,173,Directed
164,162,Directed
165,173,Directed
165,162,Directed
167,173,Directed
168,178,Directed
168,161,Directed
168,273,Directed
168,152,Directed
168,169,Directed
168,160,Directed
168,175,Directed
170,171,Directed
171,178,Directed
171,168,Directed
171,189,Directed
172,173,Directed
174,173,Directed
175,178,Directed
176,155,Directed
177,173,Directed
180,181,Directed
184,182,Directed
185,173,Directed
185,162,Directed
186,173,Directed
187,203,Directed
187,207,Directed
188,211,Directed
189,154,Directed
189,180,Directed
189,162,Directed
189,203,Directed
189,197,Directed
189,179,Directed
189,200,Directed
189,152,Directed
190,199,Directed
191,199,Directed
197,187,Directed
197,203,Directed
197,210,Directed
197,218,Directed
197,207,Directed
198,173,Directed
198,197,Directed
200,187,Directed
200,203,Directed
200,168,Directed
200,221,Directed
200,207,Directed
201,168,Directed
202,159,Directed
205,207,Directed
205,206,Directed
206,211,Directed
207,206,Directed
208,210,Directed
208,209,Directed
209,211,Directed
210,209,Directed
212,211,Directed
212,168,Directed
213,212,Directed
214,216,Directed
214,215,Directed
215,211,Directed
216,215,Directed
217,211,Directed
218,217,Directed
219,221,Directed
219,220,Directed
220,211,Directed
220,168,Directed
221,220,Directed
222,250,Directed
224,244,Directed
225,244,Directed
226,227,Directed
228,152,Directed
228,189,Directed
230,166,Directed
234,155,Directed
234,239,Directed
234,229,Directed
234,175,Directed
236,168,Directed
236,239,Directed
236,189,Directed
236,161,Directed
236,152,Directed
236,169,Directed
236,175,Directed
236,160,Directed
236,273,Directed
236,162,Directed
237,169,Directed
238,175,Directed
238,155,Directed
238,178,Directed
239,178,Directed
239,175,Directed
240,170,Directed
240,239,Directed
240,171,Directed
243,152,Directed
250,173,Directed
251,234,Directed
251,175,Directed
253,189,Directed
254,276,Directed
254,168,Directed
255,273,Directed
255,152,Directed
255,168,Directed
256,273,Directed
256,168,Directed
257,276,Directed
257,168,Directed
258,273,Directed
258,168,Directed
259,258,Directed
259,168,Directed
260,273,Directed
260,160,Directed
260,168,Directed
261,254,Directed
261,168,Directed
262,255,Directed
262,152,Directed
262,168,Directed
263,276,Directed
263,168,Directed
264,258,Directed
264,168,Directed
265,276,Directed
265,168,Directed
266,264,Directed
266,168,Directed
267,273,Directed
267,168,Directed
268,273,Directed
268,168,Directed
269,259,Directed
269,168,Directed
270,254,Directed
270,169,Directed
270,168,Directed
271,255,Directed
271,169,Directed
271,152,Directed
271,168,Directed
272,173,Directed
274,259,Directed
274,168,Directed
275,264,Directed
275,168,Directed
276,273,Directed
276,168,Directed
277,276,Directed
277,168,Directed
280,252,Directed
281,252,Directed
